target_flux,objective_flux,PFK,PFL,PGI,PGK,PGL,ACALD,AKGt2r,PGM,PIt2r,ALCD2x,ACALDt,ACKr,PPC,ACONTa,ACONTb,ATPM,PPCK,ACt2r,PPS,ADK1,AKGDH,ATPS4r,PTAr,PYK,BIOMASS_Ecoli_core_w_GAM,PYRt2,CO2t,RPE,CS,RPI,SUCCt2_2,CYTBD,D_LACt2,ENO,SUCCt3,ETOHt2r,SUCDi,SUCOAS,TALA,THD2,TKT1,TKT2,TPI,EX_ac_e,EX_acald_e,EX_akg_e,EX_co2_e,EX_etoh_e,EX_for_e,EX_fru_e,EX_fum_e,EX_glc__D_e,EX_gln__L_e,EX_glu__L_e,EX_h_e,EX_h2o_e,EX_lac__D_e,EX_mal__L_e,EX_nh4_e,EX_o2_e,EX_pi_e,EX_pyr_e,EX_succ_e,FBA,FBP,FORt2,FORt,FRD7,FRUpts2,FUM,FUMt2_2,G6PDH2r,GAPD,GLCpts,GLNS,GLNabc,GLUDy,GLUN,GLUSy,GLUt2r,GND,H2Ot,ICDHyr,ICL,LDH_D,MALS,MALt2_2,MDH,ME1,ME2,NADH16,NADTRHD,NH4t,O2t,PDH,PHA_A,PHA_B,PHA_C,EX_phb_c
9.526315789473685,9.526315789473685,60.62315789473677,0.0,7.157894736842081,-19.0526315789474,2.8421052631578756,0.0,0.0,-19.0526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39,0.0,0.0,0.0,0.0,0.0,40.90789473684208,0.0,9.05263157894737,0.0,0.0,-21.894736842105203,1.8947368421052033,0.0,-0.9473684210526017,0.0,34.26315789473681,0.0,19.0526315789474,0.0,0.0,1000.0,0.0,0.9473684210526017,3.8421052631579333,0.9473684210526017,0.9473684210526017,9.052631578947398,0.0,0.0,0.0,21.894736842105203,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,31.42105263157896,0.0,0.0,0.0,-17.13157894736844,0.0,0.0,0.0,9.052631578947398,51.570526315789394,0.0,0.0,1000.0,0.0,0.0,0.0,2.8421052631579187,19.0526315789474,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8421052631578756,-31.42105263157896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.26315789473681,0.0,0.0,17.13157894736844,19.05263157894737,9.526315789473685,9.526315789473685,9.526315789473685,9.526315789473685
9.578947368421053,9.578947368421053,59.68894736842101,0.0,10.0,-20.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.8421052631579187,0.8421052631579187,8.39,0.0,0.0,0.0,0.0,0.8421052631578938,37.23684210526312,0.0,10.0,0.0,0.0,-21.684210526315837,0.0,0.8421052631578938,0.0,0.0,33.789473684210634,0.0,20.0,0.0,0.0,1000.0,-0.8421052631579187,0.0,8.73684210526316,0.0,0.0,10.0,0.0,0.0,0.0,21.684210526315837,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,31.263157894736878,0.0,0.0,0.0,-16.894736842105317,0.0,0.0,0.0,10.0,49.68894736842101,0.0,0.0,999.1578947368421,0.0,0.8421052631579187,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.263157894736878,0.8421052631579187,0.0,0.0,0.0,0.0,0.8421052631579187,0.0,0.0,32.94736842105262,0.0,0.0,16.894736842105317,20.0,9.578947368421053,9.578947368421053,9.578947368421053,9.578947368421053
9.631578947368421,9.631578947368421,59.175789473684134,0.0,7.78947368421052,-19.263157894736878,2.210526315789452,0.0,0.0,-19.263157894736878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39,0.0,0.0,0.0,0.0,0.0,39.03947368421041,0.0,9.263157894736842,0.0,0.0,-21.473684210526244,1.4736842105263577,0.0,-0.736842105263122,0.0,33.31578947368417,0.0,19.263157894736878,0.0,0.0,1000.0,0.0,0.736842105263122,5.210526315789517,0.736842105263122,0.736842105263122,9.263157894736878,0.0,0.0,0.0,21.473684210526244,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,31.105263157894797,0.0,0.0,0.0,-16.65789473684208,0.0,0.0,0.0,9.263157894736878,49.91263157894729,0.0,0.0,1000.0,0.0,0.0,0.0,2.2105263157894797,19.263157894736878,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.210526315789452,-31.105263157894683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.31578947368417,0.0,0.0,16.65789473684208,19.263157894736842,9.631578947368421,9.631578947368421,9.631578947368421,9.631578947368421
9.68421052631579,9.68421052631579,58.45210526315782,0.0,8.105263157894797,-19.36842105263156,1.89473684210524,0.0,0.0,-19.36842105263156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39,0.0,0.0,0.0,0.0,0.0,38.10526315789457,0.0,9.368421052631579,0.0,0.0,-21.263157894736764,1.263157894736878,0.0,-0.631578947368439,0.0,32.84210526315785,0.0,19.36842105263156,0.0,0.0,1000.0,0.0,0.631578947368439,5.89473684210531,0.631578947368439,0.631578947368439,9.368421052631561,0.0,0.0,0.0,21.263157894736764,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,30.947368421052715,0.0,0.0,0.0,-16.42105263157896,0.0,0.0,0.0,9.368421052631561,49.08368421052624,0.0,0.0,1000.0,0.0,0.0,0.0,1.8947368421052033,19.36842105263156,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89473684210524,-30.9473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.84210526315785,0.0,0.0,16.42105263157896,19.36842105263158,9.68421052631579,9.68421052631579,9.68421052631579,9.68421052631579
9.736842105263158,9.736842105263158,57.72842105263152,0.0,8.42105263157896,-19.473684210526358,1.5789473684210324,0.0,0.0,-19.473684210526358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39,0.0,0.0,0.0,0.0,0.0,37.17105263157896,0.0,9.473684210526315,0.0,0.0,-21.0526315789474,1.0526315789473983,0.0,-0.5263157894736423,0.0,32.36842105263154,0.0,19.473684210526358,0.0,0.0,1000.0,0.0,0.5263157894736423,6.578947368421093,0.5263157894736423,0.5263157894736423,9.473684210526358,0.0,0.0,0.0,21.0526315789474,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,30.789473684210407,0.0,0.0,0.0,-16.184210526315724,0.0,0.0,0.0,9.473684210526358,48.2547368421052,0.0,0.0,1000.0,0.0,0.0,0.0,1.5789473684210407,19.473684210526358,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5789473684210324,-30.78947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.36842105263154,0.0,0.0,16.184210526315724,19.473684210526315,9.736842105263158,9.736842105263158,9.736842105263158,9.736842105263158
9.789473684210526,9.789473684210526,57.0047368421052,0.0,8.736842105263122,-19.57894736842104,1.2631578947368283,0.0,0.0,-19.57894736842104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39,0.0,0.0,0.0,0.0,0.0,36.23684210526312,0.0,9.578947368421051,0.0,0.0,-20.84210526315792,0.8421052631579187,0.0,-0.42105263157895934,0.0,31.89473684210523,0.0,19.57894736842104,0.0,0.0,1000.0,0.0,0.42105263157895934,7.263157894736869,0.42105263157895934,0.42105263157895934,9.57894736842104,0.0,0.0,0.0,20.84210526315792,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,30.631578947368325,0.0,0.0,0.0,-15.947368421052602,0.0,0.0,0.0,9.57894736842104,47.425789473684155,0.0,0.0,1000.0,0.0,0.0,0.0,1.263157894736878,19.57894736842104,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2631578947368283,-30.63157894736844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.89473684210523,0.0,0.0,15.947368421052602,19.57894736842105,9.789473684210526,9.789473684210526,9.789473684210526,9.789473684210526
9.842105263157894,9.842105263157894,56.28105263157889,0.0,9.052631578947398,-19.684210526315837,0.9473684210526159,0.0,0.0,-19.684210526315837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39,0.0,0.0,0.0,0.0,0.0,35.302631578947285,0.0,9.684210526315788,0.0,0.0,-20.63157894736844,0.631578947368439,0.0,-0.31578947368416266,0.0,31.421052631578913,0.0,19.684210526315837,0.0,0.0,1000.0,0.0,0.31578947368416266,7.947368421052662,0.31578947368416266,0.31578947368416266,9.684210526315837,0.0,0.0,0.0,20.63157894736844,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,30.473684210526244,0.0,0.0,0.0,-15.71052631578948,0.0,0.0,0.0,9.684210526315837,46.5968421052631,0.0,0.0,1000.0,0.0,0.0,0.0,0.9473684210526017,19.684210526315837,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526159,-30.473684210526244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.421052631578913,0.0,0.0,15.71052631578948,19.684210526315788,9.842105263157894,9.842105263157894,9.842105263157894,9.842105263157894
9.894736842105264,9.894736842105264,55.55736842105257,0.0,9.368421052631561,-19.78947368421052,0.6315789473684035,0.0,0.0,-19.78947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39,0.0,0.0,0.0,0.0,0.0,34.36842105263145,0.0,9.789473684210527,0.0,0.0,-20.42105263157896,0.42105263157895934,0.0,-0.21052631578947967,0.0,30.947368421052598,0.0,19.78947368421052,0.0,0.0,1000.0,0.0,0.21052631578947967,8.631578947368457,0.21052631578947967,0.21052631578947967,9.78947368421052,0.0,0.0,0.0,20.42105263157896,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,30.315789473684163,0.0,0.0,0.0,-15.473684210526244,0.0,0.0,0.0,9.78947368421052,45.767894736842045,0.0,0.0,1000.0,0.0,0.0,0.0,0.631578947368439,19.78947368421052,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6315789473684035,-30.315789473684163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.947368421052598,0.0,0.0,15.473684210526244,19.789473684210527,9.894736842105264,9.894736842105264,9.894736842105264,9.894736842105264
9.947368421052632,9.947368421052632,54.833684210526265,0.0,9.684210526315837,-19.894736842105317,0.31578947368419363,0.0,0.0,-19.894736842105317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39,0.0,0.0,0.0,0.0,0.0,33.43421052631584,0.0,9.894736842105264,0.0,0.0,-20.21052631578948,0.21052631578947967,0.0,-0.10526315789468299,0.0,30.47368421052628,0.0,19.894736842105317,0.0,0.0,1000.0,0.0,0.10526315789468299,9.315789473684246,0.10526315789468299,0.10526315789468299,9.894736842105317,0.0,0.0,0.0,20.21052631578948,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,30.15789473684208,0.0,0.0,0.0,-15.236842105263122,0.0,0.0,0.0,9.894736842105317,44.938947368421,0.0,0.0,1000.0,0.0,0.0,0.0,0.31578947368416266,19.894736842105317,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31578947368419363,-30.15789473684208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.47368421052628,0.0,0.0,15.236842105263122,19.894736842105264,9.947368421052632,9.947368421052632,9.947368421052632,9.947368421052632
10.0,10.0,54.11,0.0,10.0,-20.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39,0.0,0.0,0.0,0.0,0.0,32.5,0.0,9.999999999999996,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,30.0,0.0,20.0,0.0,0.0,1000.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,10.0,44.11,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,15.0,20.0,10.0,10.0,10.0,10.0
